LOAN;MORTDUE;VALUE;REASON;JOB;YOJ;DEROG;DELINQ;CLAGE;NINQ;CLNO;BAD
19900;90966;154351;HomeImp;ProfExe;4;0;0;103.97544215;0;17;0
19900;168732;224270;DebtCon;Office;12;0;0;217.63725461;0;32;0
19900;96435;130019;DebtCon;Office;27;0;0;274.2825562;3;16;0
19900;132878;199172;HomeImp;ProfExe;14;0;0;197.92380603;0;22;0
19900;25589;90051;DebtCon;ProfExe;8;0;0;138.99051437;0;20;0
19900;93619;130000;DebtCon;Office;9;2;5;210.96666667;2;18;1
19900;170947;222227;DebtCon;Office;13;0;0;220.0164639;1;31;0
19900;68830;107598;DebtCon;Office;10;0;0;202.93419537;2;13;0
19900;74193;94078;HomeImp;ProfExe;7;0;0;81.414351704;0;15;0
19900;78142;102085;HomeImp;Mgr;12;0;0;160.36703279;0;27;0
20000;38955;80680;DebtCon;ProfExe;8;0;0;295.3007793;0;18;0
20000;9647;31920;DebtCon;Other;0;1;0;24.686231454;1;3;0
20000;43087;61438;DebtCon;Other;14;0;0;276.56241531;0;20;0
20000;72000;103000;DebtCon;ProfExe;0.5;0;0;174.3;3;23;1
20000;170706;224233;DebtCon;Office;11;0;0;207.03468454;0;32;0
20000;46775;70236;DebtCon;ProfExe;9;0;0;179.08237426;1;41;0
20000;68958;99875;DebtCon;ProfExe;11;1;1;117.66666667;0;23;1
20000;145500;194000;HomeImp;Self;4.5;0;0;67.9;5;5;1
20000;125000;165000;DebtCon;ProfExe;2;0;0;314.5;0;30;1
20000;73400;94000;DebtCon;Mgr;9;0;0;270;2;14;1
20000;99300;139150;HomeImp;ProfExe;10;0;0;162.36666667;1;23;0
20000;79741;117600;DebtCon;Other;10;0;0;291.16666667;2;17;0
20000;55746;105230;DebtCon;ProfExe;16;0;3;282.06666667;1;36;0
20000;85704;94200;DebtCon;ProfExe;2;1;0;123.9;0;20;0
20000;125000;162975;DebtCon;ProfExe;7;0;0;178.53333333;0;38;0
20000;13316;50150;DebtCon;Other;26;0;2;214.03333333;0;25;0
20000;32000;56373;DebtCon;Other;1;0;0;113.56666667;1;17;0
20000;66820;100000;HomeImp;Other;5;0;0;217.26666667;1;13;0
20000;56135;93234;HomeImp;ProfExe;18;0;0;630.03333333;1;24;0
20000;61843;95595;HomeImp;Office;14;0;0;135.96666667;0;14;0
20000;49034;98250;DebtCon;Office;2;0;4;167.36666667;0;47;0
20000;56683;90600;DebtCon;Office;2;0;0;155.2;1;22;0
20000;135631.66;177000;HomeImp;Mgr;8;0;0;321.63333333;0;17;0
20000;132436;180000;DebtCon;ProfExe;22;0;0;221.16666667;1;24;0
20000;83205;132000;DebtCon;Other;11;0;0;97.4;3;15;0
20000;127826;277500;HomeImp;Mgr;3;0;0;193.8;0;15;0
20000;39000;62000;DebtCon;Office;6;0;0;170.43333333;2;27;0
20000;161000;204000;DebtCon;ProfExe;5;3;7;205.93333333;5;25;1
20000;117820;154000;DebtCon;Mgr;3;0;0;70.998127341;0;29;1
20000;60336;132430;DebtCon;Other;25;1;0;258.66666667;1;21;1
20000;104000;139900;DebtCon;Other;15;1;1;95.366666667;4;49;1
20000;16000;87300;DebtCon;Other;28;1;6;232.33333333;1;21;1
20000;122000;166100;DebtCon;ProfExe;2.6;0;2;206.96666667;1;18;1
20000;47696.03;112700;DebtCon;Other;16;0;3;123.76666667;0;23;1
20000;143000;185625;DebtCon;Office;1.5;2;3;73.033333333;2;11;1
20000;21300;308600;HomeImp;ProfExe;2;1;0;274.9;0;30;1
20000;11000;75000;DebtCon;Other;7;1;3;267.83333333;1;23;1
20000;116932;138072;HomeImp;Other;19;0;0;171.46666667;2;23;1
20000;86019;94350;DebtCon;Other;3.7;0;1;119.7;0;16;1
20000;142500;190000;DebtCon;Mgr;0.2;2;4;313.53333333;3;18;1
20000;107000;146400;DebtCon;Office;0.1;0;2;234.33333333;2;32;1
20000;77900;105400;DebtCon;Mgr;4;0;0;110.6;0;17;1
20000;27782;58313;DebtCon;ProfExe;16;0;0;185.17063715;1;20;0
20000;22036;51068;DebtCon;Other;25;0;2;210.71986666;0;25;0
20000;28440;91704;DebtCon;ProfExe;10;0;0;143.63743879;0;20;0
20000;9722;173518;HomeImp;Mgr;21;0;0;89.211954836;2;20;0
20100;78915;119400;DebtCon;Mgr;18;0;0;232.82670618;4;30;0
20100;74013;106578;HomeImp;Mgr;13;1;0;164.44581132;0;27;0
20100;20153;94279;DebtCon;Other;21;0;0;227.18251723;2;40;0
20100;16755;29412;HomeImp;Other;3;1;0;62.050110801;2;21;1
20100;62661;87329;DebtCon;Other;18;0;0;198.34134329;0;22;0
20100;54257;68830;DebtCon;ProfExe;10;0;0;201.05642041;0;41;0
20100;59726;79982;DebtCon;Mgr;8;1;0;74.210758656;2;28;0
20100;104183;139637;HomeImp;ProfExe;10;0;0;162.00418077;1;23;0
20100;72775;102308;DebtCon;Office;8;0;0;206.47884516;2;13;0
20100;171132;201214;DebtCon;ProfExe;11;0;0;250.92306961;0;38;0
20100;137009;286955;HomeImp;Mgr;3;0;0;196.98411618;0;14;0
20100;84965;110676;DebtCon;Mgr;18;0;0;244.02972997;5;30;0
20200;105278;180304;DebtCon;Office;6;0;0;218.65781872;3;24;0
20200;88020;139200;DebtCon;Other;10;0;0;99.04640244;3;15;0
20200;25956;92553;DebtCon;ProfExe;7;0;0;156.2693203;0;21;0
20200;61303;97780;HomeImp;ProfExe;17;0;1;632.1031857;1;24;0
20200;51588;121752;DebtCon;ProfExe;14;0;0;253.24896672;0;20;0
20200;45088;65211;DebtCon;Office;10;0;2;118.56966954;1;22;0
20200;33000;62400;HomeImp;Other;1;0;0;123.8;2;2;1
20200;61477;98143;DebtCon;Office;1;0;0;156.92908886;0;21;0
20200;51449;69060;DebtCon;Office;2;0;0;216.21808098;0;12;0
20200;34676;62987;DebtCon;Other;1;0;0;112.79908664;0;17;0
20200;59347;97816;HomeImp;ProfExe;18;0;0;618.73589016;1;24;0
20200;41479;70102;DebtCon;Office;5;0;0;172.91171488;2;26;0
20200;82181;119535;DebtCon;Office;41;0;0;105.21929675;3;28;1
20200;130401;171686;DebtCon;ProfExe;7;0;0;178.94254482;0;38;0
20300;59809;107994;DebtCon;ProfExe;15;0;3;263.99129317;0;36;0
20300;71387;107363;HomeImp;Other;4;0;0;219.87473017;0;13;0
20300;82996;118224;DebtCon;Other;11;0;0;287.61160487;1;16;0
20300;21281;90551;DebtCon;Other;22;0;0;219.08822376;2;41;0
20300;63803;89079;DebtCon;ProfExe;21;0;4;323.80857327;4;28;1
20300;77325;133075;DebtCon;Office;19;1;0;166.12608913;4;21;1
20300;180254;220843;HomeImp;ProfExe;11;0;0;217.12816724;0;25;1
20300;66667;92158;DebtCon;ProfExe;9;3;1;174.89210564;2;64;1
20300;13838;30813;DebtCon;Other;0;0;0;39.645887291;1;3;0
20400;173975;219297;DebtCon;Office;12;0;0;198.55724049;0;32;0
20400;29985;54038;DebtCon;ProfExe;15;0;0;177.59367277;1;20;0
20400;86559;123114;DebtCon;Other;9;0;0;280.79322574;2;16;0
20400;99781;128452;DebtCon;Office;23;0;0;265.95084552;2;16;0
20400;44746;63433;DebtCon;Office;5;0;0;176.32849657;2;26;0
20400;19265;43962;DebtCon;Office;5;2;0;177.90470706;1;15;1
20400;68928;98587;HomeImp;Office;13;0;0;153.57813544;0;13;0
20400;38267;68684;DebtCon;Office;12;0;1;121.45336289;0;22;0
20400;81823;114832;DebtCon;Mgr;18;0;0;234.39204154;4;31;0
20400;132443;204082;HomeImp;ProfExe;13;0;0;187.01869159;0;22;0
20400;76305;103430;HomeImp;ProfExe;8;0;0;68.441583027;0;16;0
20400;52109;100316;DebtCon;Office;0;0;4;166.93819992;0;46;0
20400;41985;100096;HomeImp;Other;4;0;0;141.03308812;0;14;0
20400;60393;98247;DebtCon;Office;3;0;0;149.57119967;0;22;0
20500;93761;94895;DebtCon;ProfExe;1;1;0;118.27605096;0;20;0
20500;25984;95541;DebtCon;Other;28;1;5;248.40487821;0;21;1
20500;37437;65004;DebtCon;Other;1;0;0;120.42671611;0;17;0
20500;86236;138729;DebtCon;Other;11;0;0;97.862172571;3;14;0
20500;113963;131135;HomeImp;Self;3;1;0;243.68060389;1;26;1
20500;173061;220886;DebtCon;Office;13;0;0;213.91435993;1;32;0
20500;47130;66415;DebtCon;Office;4;0;0;170.9255245;2;26;0
20500;41899;65418;DebtCon;Office;12;0;2;113.48245982;1;22;0
20500;169689;198931;DebtCon;ProfExe;9;0;0;258.62004189;1;37;0
20500;67852;97944;HomeImp;Office;14;0;0;141.00534478;0;14;0
20500;53438;118731;DebtCon;ProfExe;14;0;0;258.52106943;0;20;0
20500;183000;230000;DebtCon;ProfExe;2;0;0;288.86666667;1;27;0
20500;87892;136867;DebtCon;Other;10;0;0;96.929644692;3;15;0
20500;80441;100505;DebtCon;Mgr;7;0;0;87.44666334;7;23;0
20500;106839;144460;DebtCon;Other;13;1;1;107.67138171;4;49;1
20500;85884;103546;DebtCon;Other;5;9;0;39.985829576;5;16;1
20500;64113;98322;HomeImp;ProfExe;16;0;0;634.46189264;1;23;0
20600;91180;98088;DebtCon;ProfExe;2;1;0;125.67684987;0;20;0
20600;69949;101807;HomeImp;Other;3;0;0;218.39093903;0;13;0
20600;74828;106493;HomeImp;Other;5;1;0;204.07440932;1;12;0
20600;16779;56481;DebtCon;Other;24;0;1;228.05700238;0;24;0
20600;44826;66226;DebtCon;Office;13;0;1;120.43326243;0;22;0
20600;35530;105838;HomeImp;Other;7;0;0;106.162918;0;15;0
20600;91183;138268;DebtCon;Other;12;0;0;113.16663582;3;15;0
20600;52946;83558;DebtCon;Other;0;0;0;65.882879392;0;10;1
20600;62531;96584;DebtCon;Office;1;0;0;146.83996796;0;21;0
20600;185050;234004;DebtCon;ProfExe;3;0;0;313.60448942;0;27;0
20600;114947;173502;DebtCon;Office;4;0;0;219.33687955;4;24;0
20700;80124;99938;DebtCon;Mgr;7;0;0;69.324719576;7;24;0
20700;110307;140902;DebtCon;Office;13;0;1;243.32391625;0;24;0
20700;71408;103991;HomeImp;Other;4;0;0;208.35175048;1;12;0
20700;41000;65000;DebtCon;Other;26;0;0;305.26666667;3;32;0
20700;107766;146937;DebtCon;Office;12;0;2;223.13789747;0;24;0
20700;140776;183621;HomeImp;Mgr;7;0;0;315.37439124;0;17;0
20700;69810;100756;HomeImp;Other;3;0;0;213.72829182;1;13;0
20700;32817;101720;HomeImp;Other;5;0;0;132.94093789;0;15;0
20800;176235;209695;DebtCon;Other;9;3;0;159.70677027;0;25;1
20800;56364;115760;DebtCon;ProfExe;16;0;0;261.81405582;0;19;0
20800;77885;98188;DebtCon;Mgr;4;0;0;50.293547164;7;23;0
20800;46434;68490;DebtCon;Office;6;0;0;171.28347285;2;26;0
20800;107787;182140;DebtCon;Office;7;0;0;214.33056821;3;23;0
20800;51562;99997;DebtCon;Office;1;0;4;168.31457712;0;47;0
20800;107379;147014;HomeImp;ProfExe;10;0;0;161.53748239;1;22;0
20800;97360;123854;HomeImp;Mgr;0;0;0;310.23181959;1;20;0
20800;63764;97090;DebtCon;Office;1;0;0;63.248876919;0;23;0
20800;58440;99244;DebtCon;Office;1;0;4;174.95857724;0;46;0
20800;96994;140564;DebtCon;Mgr;13;0;0;169.68715741;1;25;0
20800;56597;79582;DebtCon;Mgr;9;1;0;67.691938554;3;27;0
20800;136884;180053;HomeImp;Mgr;9;0;0;323.5951974;0;17;0
20900;71972;101745;DebtCon;Mgr;6;0;0;67.324562017;6;23;0
20900;111464;144487;DebtCon;Office;11;0;1;206.67735326;0;25;0
20900;16174;34886;DebtCon;Other;1;0;0;52.303656254;1;4;0
20900;127077;204192;HomeImp;ProfExe;13;0;0;181.65088033;0;22;0
20900;59228;92224;DebtCon;Office;1;0;0;157.07118358;1;21;0
20900;45279;73814;DebtCon;Office;1;0;0;235.39555279;0;12;0
20900;55000;79900;HomeImp;Other;2.5;0;0;45.631135531;1;14;1
20900;51960;105524;DebtCon;Office;2;0;3;179.92563497;0;47;0
20900;60553;91364;DebtCon;Office;1;0;0;75.563803334;0;22;0
20900;66575;79416;DebtCon;ProfExe;13;2;1;107.26951261;7;28;1
20900;122807;150896;DebtCon;Other;5;0;0;123.4795377;2;13;1
20900;61402;88659;DebtCon;ProfExe;9;3;0;164.24893233;1;63;1
21000;101678;144063;HomeImp;ProfExe;9;0;0;167.71839354;0;22;0
21000;53572;80048;DebtCon;Mgr;9;2;0;69.906569837;2;27;0
21000;133430;189263;DebtCon;ProfExe;22;0;0;229.98699803;1;23;0
21000;113954;136249;DebtCon;Office;2;0;0;97.544252184;13;14;1
21000;48735;71694;DebtCon;Other;8;0;0;48.498970842;3;10;1
21000;86545;118000;HomeImp;Mgr;9.9;0;0;121.76666667;2;24;0
21000;64100;85100;DebtCon;Other;3.5;0;0;97.633333333;2;30;0
21000;90267;134000;HomeImp;ProfExe;7;0;0;160.9;0;32;0
21000;42000;67000;DebtCon;Other;7;0;0;66.633333333;2;19;0
21000;87000;140000;DebtCon;ProfExe;22;1;0;163.36666667;1;25;0
21000;110000;138000;DebtCon;Mgr;16;8;2;154.2;3;30;1
21000;69231;95000;DebtCon;ProfExe;8;0;7;116.7;1;22;1
21000;42000;67000;DebtCon;Office;7;0;0;65.966666667;2;18;1
21000;67657;100606;HomeImp;Other;5;0;0;225.28527037;1;12;0
21000;90425;97741;DebtCon;ProfExe;1;0;0;123.97280612;0;20;0
21000;106011;173778;DebtCon;Office;7;0;0;223.76961057;3;24;0
21000;131378;199687;HomeImp;ProfExe;12;0;0;208.60596567;0;21;0
21100;16110;54436;DebtCon;Other;24;0;2;207.20795161;1;25;0
21100;55863;81406;DebtCon;Mgr;10;1;0;74.576426981;2;27;0
21100;81389;123842;DebtCon;Other;9;0;0;285.04691618;1;17;0
21100;72000;98000;DebtCon;Office;6;0;2;79.166666667;4;29;1
21100;61427;83722;DebtCon;Other;19;0;0;220.55353362;0;21;0
21100;63955;95621;HomeImp;ProfExe;19;0;0;626.29709367;0;24;0
21100;91479;127110;DebtCon;Office;25;0;0;279.46823675;3;16;0
21100;143487;180122;HomeImp;Mgr;7;0;0;324.1633286;0;16;0
21200;130373;204384;HomeImp;ProfExe;13;0;0;197.04446062;0;21;0
21200;85092;139345;DebtCon;Other;9;0;1;87.64505947;3;14;0
21200;23088;56535;DebtCon;Other;27;0;1;216.1560174;0;24;0
21200;103264;148968;HomeImp;ProfExe;8;0;0;161.85911856;1;22;0
21200;109747;174666;DebtCon;Office;7;0;0;211.8072267;3;24;0
21200;70096;108632;HomeImp;Other;4;0;0;200.01491752;1;13;0
21200;44097;64703;DebtCon;Office;12;0;2;123.89394862;1;21;0
21200;69212;106273;DebtCon;ProfExe;12;0;1;97.2311228;0;22;1
21200;67272;107667;HomeImp;Other;5;0;0;224.12044079;0;12;0
21200;62067;104579;HomeImp;Office;13;0;0;143.36452964;0;14;0
21200;70000;101250;DebtCon;Other;1;1;0;43.6;7;49;1
21200;84117;118884;DebtCon;Other;9;0;0;302.20690049;2;16;0
21200;48273;71102;DebtCon;Other;7;0;0;73.303097452;2;19;0
21200;70400;96999;HomeImp;Office;14;0;0;135.26453705;0;13;0
21200;55203;90639;DebtCon;Other;17;0;0;196.93374862;1;21;0
21200;63093;101789;HomeImp;ProfExe;18;0;0;623.45620883;1;24;0
21200;91759;95165;DebtCon;ProfExe;2;0;0;106.8357327;0;19;0
21200;113648;145650;DebtCon;Office;11;0;1;231.01924428;0;24;0
21300;133942;282972;HomeImp;Mgr;3;0;0;197.14819053;0;15;0
21300;58209;84200;DebtCon;Other;18;0;0;212.9322977;0;22;0
21300;63263;94180;DebtCon;Office;1;0;0;138.34845525;1;22;0
21300;104000;155250;DebtCon;Mgr;16;0;0;185.7;0;26;0
21300;56729;114643;DebtCon;ProfExe;14;0;3;276.17016698;1;36;0
21300;107012;159949;DebtCon;Mgr;15;0;0;166.08298277;0;26;0
21300;185874;235968;DebtCon;ProfExe;3;0;0;291.81953877;1;26;0
21300;101524;141859;HomeImp;ProfExe;10;0;0;162.32211917;0;23;0
21300;183386;230443;DebtCon;ProfExe;1;0;0;288.37369758;1;26;0
21300;72450;88622;DebtCon;Other;3;0;0;117.21012608;1;29;0
21300;94642;125062;DebtCon;Office;24;0;0;278.691315;2;17;0
21300;74081;102810;DebtCon;Office;9;0;0;200.91114932;1;12;0
21300;98507;125539;HomeImp;Mgr;0;0;1;311.32570371;0;19;0
21300;68544;89908;DebtCon;Other;3;0;0;101.77402013;2;30;0
21300;55140;81692;DebtCon;Other;12;0;0;109.90068569;1;10;0
21300;143676;181960;HomeImp;Mgr;8;0;0;313.18746512;0;17;0
21300;103989;143796;DebtCon;Other;9;2;0;135.23283605;3;20;1
21400;88147;115000;DebtCon;Self;3;0;0;213.23333333;2;27;0
21400;96016;135783;DebtCon;Mgr;14;0;0;169.01613785;2;25;0
21400;134041;163103;DebtCon;ProfExe;6;1;0;172.03106931;0;38;0
21400;166244;212505;DebtCon;ProfExe;4;2;7;183.5480397;4;24;1
21400;104657;147364;DebtCon;Other;7;2;0;149.25448005;2;20;1
21400;53071;104997;DebtCon;Office;1;0;4;173.57510466;0;47;0
21400;113053;147467;DebtCon;Office;11;0;2;219.1538803;0;24;0
21400;90912;121714;DebtCon;Self;3;0;0;221.51542597;2;26;0
21400;49459;69461;DebtCon;Other;25;0;0;314.6389579;2;32;0
21400;64378;99343;HomeImp;ProfExe;18;0;0;627.70238954;1;23;0
21400;92241;133791;DebtCon;Other;11;0;0;81.446380314;3;15;0
21400;41671;103427;HomeImp;Other;6;0;0;122.15334415;0;15;0
21400;70112;94849;DebtCon;Other;4;0;0;109.78032096;1;29;0
21400;143151;185014;HomeImp;Mgr;7;0;0;314.98428693;0;17;0
21400;128095;167824;DebtCon;ProfExe;6;0;0;180.41735424;0;38;0
21400;95147;132304;DebtCon;Office;7;1;5;206.12766482;1;18;1
21500;100727;146904;HomeImp;ProfExe;11;0;0;153.22388819;1;23;0
21500;107799;160526;DebtCon;Mgr;16;0;0;195.48568002;0;25;0
21500;110712;178045;DebtCon;Office;6;0;0;212.60407973;4;24;0
21500;141688;184241;HomeImp;Mgr;8;0;0;311.42612789;0;16;0
21500;129361;284790;HomeImp;Mgr;3;0;0;199.21959548;0;15;0
21500;135899;186976;DebtCon;ProfExe;18;0;0;227.34748644;1;24;0
21500;96993;143240;DebtCon;ProfExe;20;0;0;173.34166492;0;25;0
21500;125451;200594;HomeImp;ProfExe;13;0;0;205.27836456;0;22;0
21500;90000;111500;DebtCon;Other;24;0;0;243.5;1;27;0
21500;71636;96678;HomeImp;Office;13;0;0;135.94054149;0;13;0
21500;94310;142986;DebtCon;ProfExe;22;1;0;170.20499962;0;25;0
21500;90321;103778;DebtCon;ProfExe;2;0;0;128.64278574;0;20;0
21500;35300;78810;HomeImp;Other;25;0;0;261.86666667;1;7;0
21500;58646;90807;DebtCon;Other;17;0;0;196.80879268;1;22;0
21600;144276;190797;DebtCon;Mgr;0;1;4;313.42732166;2;18;1
21600;45421;75632;DebtCon;Office;2;0;1;230.24223467;0;11;0
21600;105654;155460;DebtCon;Mgr;16;0;0;193.04880318;0;25;0
21600;36777;68300;DebtCon;Office;11;0;2;121.49424873;0;22;0
21600;105759;139002;DebtCon;Office;11;0;2;213.03452176;0;24;0
21600;61797;109007;DebtCon;ProfExe;14;0;2;267.88778988;0;35;0
21600;70832;96503;HomeImp;Office;13;0;0;136.39714173;0;14;0
21600;41105;65411;DebtCon;Other;25;0;0;303.23405271;3;32;0
21600;66711;105267;HomeImp;Office;13;0;0;145.93538381;0;14;0
21600;59219;98111;HomeImp;ProfExe;18;0;0;626.77139277;1;23;0
21600;108923;142716;HomeImp;ProfExe;9;0;0;162.44691401;0;23;0
21600;43449;68744;DebtCon;Office;11;0;1;121.95099104;1;22;0
21600;93937;147792;DebtCon;ProfExe;23;0;0;156.6673122;0;25;0
21700;56822;78399;DebtCon;Mgr;10;1;0;70.691072722;3;28;0
21700;62506;96588;HomeImp;ProfExe;18;0;1;615.13337324;0;24;0
21700;79240;96784;DebtCon;Mgr;5;0;0;64.508423594;6;24;0
21700;45640;67023;DebtCon;Other;25;0;0;293.76207666;1;32;0
21700;29500;53943;DebtCon;ProfExe;14;0;0;185.68207969;1;19;0
21700;93025;140438;HomeImp;ProfExe;5;0;0;166.17765781;0;32;0
21700;93868;147228;DebtCon;ProfExe;22;0;0;153.68459626;0;25;0
21700;47024;71628;DebtCon;ProfExe;10;0;0;177.60206564;1;41;0
21700;45697;68144;DebtCon;Office;5;0;0;166.87103568;1;27;0
21700;20627;52040;DebtCon;Other;26;0;2;199.98543166;0;25;0
21700;91637;126105;HomeImp;Mgr;10;0;0;131.87535395;1;23;0
21700;59947;94103;DebtCon;Office;0;0;0;154.55254739;1;21;0
21700;88313;139567;DebtCon;Other;11;0;0;89.839558205;3;14;0
21700;128841;172954;DebtCon;ProfExe;4;0;0;165.31028179;0;37;0
21700;72180;93427;DebtCon;Other;2;0;0;115.52948936;1;29;0
21700;188525;234269;DebtCon;ProfExe;0;0;0;301.5210741;0;26;0
21700;24984;92297;DebtCon;Other;26;0;6;238.36963726;1;20;1
21700;187311;230513;DebtCon;ProfExe;2;0;0;270.47903997;0;27;0
21800;48139;80114;DebtCon;Other;13;0;0;111.99863079;1;9;0
21800;90065;122335;DebtCon;Self;3;0;0;212.69546756;1;26;0
21800;80092;98561;DebtCon;Mgr;5;0;0;73.317930125;7;24;0
21800;48162;70361;DebtCon;Office;2;0;0;227.98627911;0;12;0
21800;99753;128000;HomeImp;ProfExe;15;1;2;286.1;3;26;1
21800;107271;161219;DebtCon;Mgr;15;0;0;187.29747694;0;26;0
21800;96709;123613;DebtCon;Self;3;0;0;218.73033314;2;27;0
21800;133812;166893;DebtCon;ProfExe;6;0;0;169.76714449;0;37;0
21800;41582;71574;DebtCon;Other;25;0;0;308.73705314;2;32;0
21800;76324;102287;DebtCon;Office;6;0;1;61.641325377;4;29;1
21900;53598;74780;DebtCon;ProfExe;10;0;1;191.55190932;1;42;0
21900;51861;68951;DebtCon;ProfExe;10;0;0;188.97861712;0;42;0
21900;52735;75372;DebtCon;ProfExe;5;0;1;217.02094018;6;23;1
21900;62387;113827;DebtCon;ProfExe;15;0;3;281.05914082;1;36;0
21900;108000;144940;DebtCon;Other;13;0;0;260.76666667;1;22;1
21900;53458;77455;DebtCon;ProfExe;10;0;0;192.88774922;1;42;0
21900;105787;142466;HomeImp;ProfExe;8;0;0;145.37717658;0;22;0
22000;36738;100040;HomeImp;Other;6;0;0;138.94245756;0;14;0
22000;71664;98015;DebtCon;Mgr;9;0;0;191.31360881;1;19;0
22000;48041;88433;DebtCon;Other;12;0;0;96.336434623;0;10;0
22000;15774;60115;DebtCon;Other;27;0;1;213.41423807;0;24;0
22000;54010;97800;DebtCon;ProfExe;1;0;0;192.73333333;0;26;0
22000;64000;89000;DebtCon;ProfExe;8;1;1;133.26666667;4;26;0
22000;48000;80990;DebtCon;Mgr;6;0;0;262.73333333;2;26;0
22000;71858;99000;DebtCon;Other;18;0;0;201.86666667;1;13;0
22000;82000;12500;DebtCon;ProfExe;3;0;0;117.76666667;6;23;1
22000;74200;109800;DebtCon;ProfExe;1;1;0;317.53333333;4;42;1
22000;96127;122000;DebtCon;Mgr;24;0;2;301.3;3;36;1
22000;81668;123978;DebtCon;Other;8;0;0;285.14175022;1;16;0
22000;76367;103928;DebtCon;Other;20;0;0;202.57815197;1;13;0
22000;88898;121357;HomeImp;Mgr;12;0;0;115.8322132;2;24;0
22000;70139;95042;DebtCon;Other;2;0;0;97.908582906;2;29;0
22000;188982;231933;DebtCon;ProfExe;2;0;0;294.96016922;0;26;0
22000;53212;85006;DebtCon;Other;20;0;0;218.48411292;1;21;0
22000;61251;91744;DebtCon;Office;0;0;0;145.48915532;0;21;0
22000;61042;96622;HomeImp;ProfExe;17;0;0;638.27536109;1;23;0
22100;69697;102155;HomeImp;Mgr;13;0;0;164.78494744;0;28;0
22100;92724;126348;HomeImp;Mgr;11;0;0;122.26578117;1;24;0
22100;95351;117905;DebtCon;Other;25;0;0;233.74845181;1;27;0
22100;57018;80673;DebtCon;Other;12;0;0;108.74925607;1;10;0
22100;24000;49000;DebtCon;Other;14.4;0;0;109.56666667;2;25;0
22100;73053;105750;DebtCon;Mgr;9;0;1;293.23333333;2;29;0
22100;86148;141472;DebtCon;Other;11;0;0;89.161466087;2;14;0
22100;132417;170643;DebtCon;ProfExe;4;0;0;180.03687676;0;37;0
22100;45993;67208;DebtCon;Other;8;0;1;60.457004767;2;18;0
22100;36084;84734;HomeImp;Other;25;0;0;257.84572885;0;6;0
22200;45148;85341;HomeImp;Other;24;0;0;275.60104104;1;7;0
22200;138121;180144;DebtCon;ProfExe;22;0;0;240.70306903;1;24;0
22200;102345;148299;HomeImp;ProfExe;11;0;0;169.08897399;0;22;0
22200;93947;116176;DebtCon;Self;2;0;0;205.02940851;2;26;0
22200;57458;102195;HomeImp;ProfExe;18;0;0;628.15806161;1;24;0
22200;64809;96831;HomeImp;ProfExe;17;0;0;639.05817227;0;24;0
22200;67626;109042;HomeImp;Other;4;0;0;203.96491282;0;12;0
22200;9709;33926;DebtCon;Other;0;0;0;28.523782719;1;3;0
22200;137889;182973;HomeImp;Mgr;6;0;0;317.35612488;0;17;0
22300;52322;102958;DebtCon;Office;2;1;4;174.53641204;0;47;0
22300;75600;102000;DebtCon;Mgr;5;0;1;64.933333333;2;28;1
22300;71800;100000;DebtCon;Sales;0.1;0;0;220.13333333;1;26;1
22300;34326;103199;HomeImp;Other;6;0;0;141.67702987;0;14;0
22300;59809;90883;DebtCon;Office;2;0;0;161.40290565;1;22;0
22300;93305;143672;DebtCon;ProfExe;21;0;0;176.4166175;0;25;0
22300;60513;111713;DebtCon;ProfExe;15;0;3;291.61871998;1;35;0
22300;89591;149566;DebtCon;ProfExe;23;0;0;157.65172986;0;24;0
22300;133995;281186;HomeImp;Mgr;2;0;0;181.15398818;0;15;0
22400;103000;132500;DebtCon;Mgr;10;2;0;187.73333333;5;18;0
22400;74553;102373;DebtCon;Other;18;0;0;206.58139512;1;12;0
22400;38669;105881;HomeImp;Other;6;0;0;125.24284167;0;14;0
22400;135912;181863;HomeImp;Mgr;7;0;0;316.99290614;0;17;0
22400;65502;104373;HomeImp;Office;14;0;0;141.81282338;0;13;0
22400;52597;69312;DebtCon;Office;2;0;0;224.24133068;0;12;0
22400;72866;95734;DebtCon;Mgr;5;0;0;75.955735269;7;23;0
22400;130184;164189;DebtCon;ProfExe;6;0;0;173.64133881;0;39;0
22400;93140;120977;DebtCon;Other;23;0;0;232.85548365;0;27;0
22400;40605;76986;DebtCon;ProfExe;9;0;0;276.27591395;0;19;0
22400;89985;121601;HomeImp;Mgr;11;0;0;111.98242007;2;24;0
22400;71051;102374;HomeImp;Office;14;0;0;137.1896556;0;14;0
22400;51470;68139;DebtCon;Mgr;9;0;0;31.16869601;2;8;1
22400;15765;40456;HomeImp;Other;0;1;3;117.66666667;0;12;1
22400;95539;124566;HomeImp;Mgr;9;0;0;140.69550244;1;24;0
22400;91402;100845;DebtCon;ProfExe;2;1;0;132.21662181;0;20;0
22400;106561;157214;DebtCon;Mgr;15;0;0;186.62809656;0;25;0
22400;16630;56824;DebtCon;Other;25;0;1;199.7384646;0;24;0
22400;32665;56639;DebtCon;Other;13;0;0;101.75835507;1;25;0
22400;47687;65704;DebtCon;Office;6;0;0;174.55789705;2;27;0
22400;81617;125950;DebtCon;Other;9;0;0;289.51969874;1;16;0
22400;18371;38311;DebtCon;Other;1;0;0;37.235000479;2;3;0
22500;44228;86872;HomeImp;Other;24;0;0;256.28691889;1;6;0
